date,Regime_1,Regime_2,Regime_3,Regime_4
2019-07-30,0.9999999999702709,0.0,0.0,2.972573545364776e-11
2019-07-31,0.9999999999702709,0.0,0.0,2.972573545364776e-11
2019-08-01,0.9999999999702709,0.0,0.0,2.972573545364776e-11
2019-08-02,0.9999999999702709,0.0,0.0,2.972573545364776e-11
2019-08-03,0.9999999999702709,0.0,0.0,2.972573545364776e-11
2019-08-04,0.9999999999702709,0.0,0.0,2.972573545364776e-11
2019-08-05,0.9999999999702709,0.0,0.0,2.972573545364776e-11
2019-08-06,0.9999999999702709,0.0,0.0,2.972573545364776e-11
2019-08-07,0.9999999999702709,0.0,0.0,2.972573545364776e-11
2019-08-08,0.9999999999702709,0.0,0.0,2.972573545364776e-11
2019-08-09,0.9999999999702709,0.0,0.0,2.972573545364776e-11
2019-08-10,0.9999999999702709,0.0,0.0,2.972573545364776e-11
2019-08-11,0.9999999999702709,0.0,0.0,2.972573545364776e-11
2019-08-12,0.9999999999702709,0.0,0.0,2.972573545364776e-11
2019-08-13,0.9999999999702709,0.0,0.0,2.972573545364776e-11
2019-08-14,0.9999999999702709,0.0,0.0,2.972573545364776e-11
2019-08-15,0.9999999999702709,0.0,0.0,2.972573545364776e-11
2019-08-16,0.9999999999702709,0.0,0.0,2.972573545364776e-11
2019-08-17,0.9999999999702709,0.0,0.0,2.972573545364776e-11
2019-08-18,0.9999999999702709,0.0,0.0,2.972573545364776e-11
2019-08-19,0.9999999999702709,0.0,0.0,2.972573545364776e-11
2019-08-20,0.9999999999702709,0.0,0.0,2.972573545364776e-11
2019-08-21,0.9999999999702709,0.0,0.0,2.972573545364776e-11
2019-08-22,0.9999999999702709,0.0,0.0,2.972573545364776e-11
2019-08-23,0.9999999999702709,0.0,0.0,2.972573545364776e-11
2019-08-24,0.9999999999702709,0.0,0.0,2.972573545364776e-11
2019-08-25,0.9999999999702709,0.0,0.0,2.972573545364776e-11
2019-08-26,0.9999999999702709,0.0,0.0,2.972573545364776e-11
2019-08-27,0.9999999999702709,0.0,0.0,2.972573545364776e-11
2019-08-28,0.9999999999702709,0.0,0.0,2.972573545364776e-11
2019-08-29,0.9999999999702709,0.0,0.0,2.972573545364776e-11
2019-08-30,0.9999999999702709,0.0,0.0,2.972573545364776e-11
2019-08-31,0.9999999999702709,0.0,0.0,2.972573545364776e-11
2019-09-01,1.0,0.0,0.0,3.650999884527234e-18
2019-09-02,1.0,0.0,0.0,3.650999884527234e-18
2019-09-03,1.0,0.0,0.0,3.650999884527234e-18
2019-09-04,1.0,0.0,0.0,3.650999884527234e-18
2019-09-05,1.0,0.0,0.0,3.650999884527234e-18
2019-09-06,1.0,0.0,0.0,3.650999884527234e-18
2019-09-07,1.0,0.0,0.0,3.650999884527234e-18
2019-09-08,1.0,0.0,0.0,3.650999884527234e-18
2019-09-09,1.0,0.0,0.0,3.650999884527234e-18
2019-09-10,1.0,0.0,0.0,3.650999884527234e-18
2019-09-11,1.0,0.0,0.0,3.650999884527234e-18
2019-09-12,1.0,0.0,0.0,3.650999884527234e-18
2019-09-13,1.0,0.0,0.0,3.650999884527234e-18
2019-09-14,1.0,0.0,0.0,3.650999884527234e-18
2019-09-15,1.0,0.0,0.0,3.650999884527234e-18
2019-09-16,1.0,0.0,0.0,3.650999884527234e-18
2019-09-17,1.0,0.0,0.0,3.650999884527234e-18
2019-09-18,1.0,0.0,0.0,3.650999884527234e-18
2019-09-19,1.0,0.0,0.0,3.650999884527234e-18
2019-09-20,1.0,0.0,0.0,3.650999884527234e-18
2019-09-21,1.0,0.0,0.0,3.650999884527234e-18
2019-09-22,1.0,0.0,0.0,3.650999884527234e-18
2019-09-23,1.0,0.0,0.0,3.650999884527234e-18
2019-09-24,1.0,0.0,0.0,3.650999884527234e-18
2019-09-25,1.0,0.0,0.0,3.650999884527234e-18
2019-09-26,1.0,0.0,0.0,3.650999884527234e-18
2019-09-27,1.0,0.0,0.0,3.650999884527234e-18
2019-09-28,1.0,0.0,0.0,3.650999884527234e-18
2019-09-29,1.0,0.0,0.0,3.650999884527234e-18
2019-09-30,1.0,0.0,0.0,3.650999884527234e-18
2019-10-01,1.0,0.0,0.0,3.447913664673332e-23
2019-10-02,1.0,0.0,0.0,3.447913664673332e-23
2019-10-03,1.0,0.0,0.0,3.447913664673332e-23
2019-10-04,1.0,0.0,0.0,3.447913664673332e-23
2019-10-05,1.0,0.0,0.0,3.447913664673332e-23
2019-10-06,1.0,0.0,0.0,3.447913664673332e-23
2019-10-07,1.0,0.0,0.0,3.447913664673332e-23
2019-10-08,1.0,0.0,0.0,3.447913664673332e-23
2019-10-09,1.0,0.0,0.0,3.447913664673332e-23
2019-10-10,1.0,0.0,0.0,3.447913664673332e-23
2019-10-11,1.0,0.0,0.0,3.447913664673332e-23
2019-10-12,1.0,0.0,0.0,3.447913664673332e-23
2019-10-13,1.0,0.0,0.0,3.447913664673332e-23
2019-10-14,1.0,0.0,0.0,3.447913664673332e-23
2019-10-15,1.0,0.0,0.0,3.447913664673332e-23
2019-10-16,1.0,0.0,0.0,3.447913664673332e-23
2019-10-17,1.0,0.0,0.0,3.447913664673332e-23
2019-10-18,1.0,0.0,0.0,3.447913664673332e-23
2019-10-19,1.0,0.0,0.0,3.447913664673332e-23
2019-10-20,1.0,0.0,0.0,3.447913664673332e-23
2019-10-21,1.0,0.0,0.0,3.447913664673332e-23
2019-10-22,1.0,0.0,0.0,3.447913664673332e-23
2019-10-23,1.0,0.0,0.0,3.447913664673332e-23
2019-10-24,1.0,0.0,0.0,3.447913664673332e-23
2019-10-25,1.0,0.0,0.0,3.447913664673332e-23
2019-10-26,1.0,0.0,0.0,3.447913664673332e-23
2019-10-27,1.0,0.0,0.0,3.447913664673332e-23
2019-10-28,1.0,0.0,0.0,3.447913664673332e-23
2019-10-29,1.0,0.0,0.0,3.447913664673332e-23
2019-10-30,1.0,0.0,0.0,3.447913664673332e-23
2019-10-31,1.0,0.0,0.0,3.447913664673332e-23
2019-11-01,1.0,0.0,0.0,3.87337248115227e-29
2019-11-02,1.0,0.0,0.0,3.87337248115227e-29
2019-11-03,1.0,0.0,0.0,3.87337248115227e-29
2019-11-04,1.0,0.0,0.0,3.87337248115227e-29
2019-11-05,1.0,0.0,0.0,3.87337248115227e-29
2019-11-06,1.0,0.0,0.0,3.87337248115227e-29
2019-11-07,1.0,0.0,0.0,3.87337248115227e-29
2019-11-08,1.0,0.0,0.0,3.87337248115227e-29
2019-11-09,1.0,0.0,0.0,3.87337248115227e-29
2019-11-10,1.0,0.0,0.0,3.87337248115227e-29
2019-11-11,1.0,0.0,0.0,3.87337248115227e-29
2019-11-12,1.0,0.0,0.0,3.87337248115227e-29
2019-11-13,1.0,0.0,0.0,3.87337248115227e-29
2019-11-14,1.0,0.0,0.0,3.87337248115227e-29
2019-11-15,1.0,0.0,0.0,3.87337248115227e-29
2019-11-16,1.0,0.0,0.0,3.87337248115227e-29
2019-11-17,1.0,0.0,0.0,3.87337248115227e-29
2019-11-18,1.0,0.0,0.0,3.87337248115227e-29
2019-11-19,1.0,0.0,0.0,3.87337248115227e-29
2019-11-20,1.0,0.0,0.0,3.87337248115227e-29
2019-11-21,1.0,0.0,0.0,3.87337248115227e-29
2019-11-22,1.0,0.0,0.0,3.87337248115227e-29
2019-11-23,1.0,0.0,0.0,3.87337248115227e-29
2019-11-24,1.0,0.0,0.0,3.87337248115227e-29
2019-11-25,1.0,0.0,0.0,3.87337248115227e-29
2019-11-26,1.0,0.0,0.0,3.87337248115227e-29
2019-11-27,1.0,0.0,0.0,3.87337248115227e-29
2019-11-28,1.0,0.0,0.0,3.87337248115227e-29
2019-11-29,1.0,0.0,0.0,3.87337248115227e-29
2019-11-30,1.0,0.0,0.0,3.87337248115227e-29
2019-12-01,1.0,0.0,0.0,1.8175508288257895e-27
2019-12-02,1.0,0.0,0.0,1.8175508288257895e-27
2019-12-03,1.0,0.0,0.0,1.8175508288257895e-27
2019-12-04,1.0,0.0,0.0,1.8175508288257895e-27
2019-12-05,1.0,0.0,0.0,1.8175508288257895e-27
2019-12-06,1.0,0.0,0.0,1.8175508288257895e-27
2019-12-07,1.0,0.0,0.0,1.8175508288257895e-27
2019-12-08,1.0,0.0,0.0,1.8175508288257895e-27
2019-12-09,1.0,0.0,0.0,1.8175508288257895e-27
2019-12-10,1.0,0.0,0.0,1.8175508288257895e-27
2019-12-11,1.0,0.0,0.0,1.8175508288257895e-27
2019-12-12,1.0,0.0,0.0,1.8175508288257895e-27
2019-12-13,1.0,0.0,0.0,1.8175508288257895e-27
2019-12-14,1.0,0.0,0.0,1.8175508288257895e-27
2019-12-15,1.0,0.0,0.0,1.8175508288257895e-27
2019-12-16,1.0,0.0,0.0,1.8175508288257895e-27
2019-12-17,1.0,0.0,0.0,1.8175508288257895e-27
2019-12-18,1.0,0.0,0.0,1.8175508288257895e-27
2019-12-19,1.0,0.0,0.0,1.8175508288257895e-27
2019-12-20,1.0,0.0,0.0,1.8175508288257895e-27
2019-12-21,1.0,0.0,0.0,1.8175508288257895e-27
2019-12-22,1.0,0.0,0.0,1.8175508288257895e-27
2019-12-23,1.0,0.0,0.0,1.8175508288257895e-27
2019-12-24,1.0,0.0,0.0,1.8175508288257895e-27
2019-12-25,1.0,0.0,0.0,1.8175508288257895e-27
2019-12-26,1.0,0.0,0.0,1.8175508288257895e-27
2019-12-27,1.0,0.0,0.0,1.8175508288257895e-27
2019-12-28,1.0,0.0,0.0,1.8175508288257895e-27
2019-12-29,1.0,0.0,0.0,1.8175508288257895e-27
2019-12-30,1.0,0.0,0.0,1.8175508288257895e-27
2019-12-31,1.0,0.0,0.0,1.8175508288257895e-27
2020-01-01,1.0,0.0,0.0,8.614037154459543e-63
2020-01-02,1.0,0.0,0.0,8.614037154459543e-63
2020-01-03,1.0,0.0,0.0,8.614037154459543e-63
2020-01-04,1.0,0.0,0.0,8.614037154459543e-63
2020-01-05,1.0,0.0,0.0,8.614037154459543e-63
2020-01-06,1.0,0.0,0.0,8.614037154459543e-63
2020-01-07,1.0,0.0,0.0,8.614037154459543e-63
2020-01-08,1.0,0.0,0.0,8.614037154459543e-63
2020-01-09,1.0,0.0,0.0,8.614037154459543e-63
2020-01-10,1.0,0.0,0.0,8.614037154459543e-63
2020-01-11,1.0,0.0,0.0,8.614037154459543e-63
2020-01-12,1.0,0.0,0.0,8.614037154459543e-63
2020-01-13,1.0,0.0,0.0,8.614037154459543e-63
2020-01-14,1.0,0.0,0.0,8.614037154459543e-63
2020-01-15,1.0,0.0,0.0,8.614037154459543e-63
2020-01-16,1.0,0.0,0.0,8.614037154459543e-63
2020-01-17,1.0,0.0,0.0,8.614037154459543e-63
2020-01-18,1.0,0.0,0.0,8.614037154459543e-63
2020-01-19,1.0,0.0,0.0,8.614037154459543e-63
2020-01-20,1.0,0.0,0.0,8.614037154459543e-63
2020-01-21,1.0,0.0,0.0,8.614037154459543e-63
2020-01-22,1.0,0.0,0.0,8.614037154459543e-63
2020-01-23,1.0,0.0,0.0,8.614037154459543e-63
2020-01-24,1.0,0.0,0.0,8.614037154459543e-63
2020-01-25,1.0,0.0,0.0,8.614037154459543e-63
2020-01-26,1.0,0.0,0.0,8.614037154459543e-63
2020-01-27,1.0,0.0,0.0,8.614037154459543e-63
2020-01-28,1.0,0.0,0.0,8.614037154459543e-63
2020-01-29,1.0,0.0,0.0,8.614037154459543e-63
2020-01-30,1.0,0.0,0.0,8.614037154459543e-63
2020-01-31,1.0,0.0,0.0,8.614037154459543e-63
2020-02-01,4.234646616648324e-35,0.0,1.0,7.081432336014093e-37
2020-02-02,4.234646616648324e-35,0.0,1.0,7.081432336014093e-37
2020-02-03,4.234646616648324e-35,0.0,1.0,7.081432336014093e-37
2020-02-04,4.234646616648324e-35,0.0,1.0,7.081432336014093e-37
2020-02-05,4.234646616648324e-35,0.0,1.0,7.081432336014093e-37
2020-02-06,4.234646616648324e-35,0.0,1.0,7.081432336014093e-37
2020-02-07,4.234646616648324e-35,0.0,1.0,7.081432336014093e-37
2020-02-08,4.234646616648324e-35,0.0,1.0,7.081432336014093e-37
2020-02-09,4.234646616648324e-35,0.0,1.0,7.081432336014093e-37
2020-02-10,4.234646616648324e-35,0.0,1.0,7.081432336014093e-37
2020-02-11,4.234646616648324e-35,0.0,1.0,7.081432336014093e-37
2020-02-12,4.234646616648324e-35,0.0,1.0,7.081432336014093e-37
2020-02-13,4.234646616648324e-35,0.0,1.0,7.081432336014093e-37
2020-02-14,4.234646616648324e-35,0.0,1.0,7.081432336014093e-37
2020-02-15,4.234646616648324e-35,0.0,1.0,7.081432336014093e-37
2020-02-16,4.234646616648324e-35,0.0,1.0,7.081432336014093e-37
2020-02-17,4.234646616648324e-35,0.0,1.0,7.081432336014093e-37
2020-02-18,4.234646616648324e-35,0.0,1.0,7.081432336014093e-37
2020-02-19,4.234646616648324e-35,0.0,1.0,7.081432336014093e-37
2020-02-20,4.234646616648324e-35,0.0,1.0,7.081432336014093e-37
2020-02-21,4.234646616648324e-35,0.0,1.0,7.081432336014093e-37
2020-02-22,4.234646616648324e-35,0.0,1.0,7.081432336014093e-37
2020-02-23,4.234646616648324e-35,0.0,1.0,7.081432336014093e-37
2020-02-24,4.234646616648324e-35,0.0,1.0,7.081432336014093e-37
2020-02-25,4.234646616648324e-35,0.0,1.0,7.081432336014093e-37
2020-02-26,4.234646616648324e-35,0.0,1.0,7.081432336014093e-37
2020-02-27,4.234646616648324e-35,0.0,1.0,7.081432336014093e-37
2020-02-28,4.234646616648324e-35,0.0,1.0,7.081432336014093e-37
2020-02-29,4.234646616648324e-35,0.0,1.0,7.081432336014093e-37
2020-03-01,1.0,0.0,0.0,1.4083111382310165e-51
2020-03-02,1.0,0.0,0.0,1.4083111382310165e-51
2020-03-03,1.0,0.0,0.0,1.4083111382310165e-51
2020-03-04,1.0,0.0,0.0,1.4083111382310165e-51
2020-03-05,1.0,0.0,0.0,1.4083111382310165e-51
2020-03-06,1.0,0.0,0.0,1.4083111382310165e-51
2020-03-07,1.0,0.0,0.0,1.4083111382310165e-51
2020-03-08,1.0,0.0,0.0,1.4083111382310165e-51
2020-03-09,1.0,0.0,0.0,1.4083111382310165e-51
2020-03-10,1.0,0.0,0.0,1.4083111382310165e-51
2020-03-11,1.0,0.0,0.0,1.4083111382310165e-51
2020-03-12,1.0,0.0,0.0,1.4083111382310165e-51
2020-03-13,1.0,0.0,0.0,1.4083111382310165e-51
2020-03-14,1.0,0.0,0.0,1.4083111382310165e-51
2020-03-15,1.0,0.0,0.0,1.4083111382310165e-51
2020-03-16,1.0,0.0,0.0,1.4083111382310165e-51
2020-03-17,1.0,0.0,0.0,1.4083111382310165e-51
2020-03-18,1.0,0.0,0.0,1.4083111382310165e-51
2020-03-19,1.0,0.0,0.0,1.4083111382310165e-51
2020-03-20,1.0,0.0,0.0,1.4083111382310165e-51
2020-03-21,1.0,0.0,0.0,1.4083111382310165e-51
2020-03-22,1.0,0.0,0.0,1.4083111382310165e-51
2020-03-23,1.0,0.0,0.0,1.4083111382310165e-51
2020-03-24,1.0,0.0,0.0,1.4083111382310165e-51
2020-03-25,1.0,0.0,0.0,1.4083111382310165e-51
2020-03-26,1.0,0.0,0.0,1.4083111382310165e-51
2020-03-27,1.0,0.0,0.0,1.4083111382310165e-51
2020-03-28,1.0,0.0,0.0,1.4083111382310165e-51
2020-03-29,1.0,0.0,0.0,1.4083111382310165e-51
2020-03-30,1.0,0.0,0.0,1.4083111382310165e-51
2020-03-31,1.0,0.0,0.0,1.4083111382310165e-51
2020-04-01,1.0,0.0,0.0,2.5665879680852024e-15
2020-04-02,1.0,0.0,0.0,2.5665879680852024e-15
2020-04-03,1.0,0.0,0.0,2.5665879680852024e-15
2020-04-04,1.0,0.0,0.0,2.5665879680852024e-15
2020-04-05,1.0,0.0,0.0,2.5665879680852024e-15
2020-04-06,1.0,0.0,0.0,2.5665879680852024e-15
2020-04-07,1.0,0.0,0.0,2.5665879680852024e-15
2020-04-08,1.0,0.0,0.0,2.5665879680852024e-15
2020-04-09,1.0,0.0,0.0,2.5665879680852024e-15
2020-04-10,1.0,0.0,0.0,2.5665879680852024e-15
2020-04-11,1.0,0.0,0.0,2.5665879680852024e-15
2020-04-12,1.0,0.0,0.0,2.5665879680852024e-15
2020-04-13,1.0,0.0,0.0,2.5665879680852024e-15
2020-04-14,1.0,0.0,0.0,2.5665879680852024e-15
2020-04-15,1.0,0.0,0.0,2.5665879680852024e-15
2020-04-16,1.0,0.0,0.0,2.5665879680852024e-15
2020-04-17,1.0,0.0,0.0,2.5665879680852024e-15
2020-04-18,1.0,0.0,0.0,2.5665879680852024e-15
2020-04-19,1.0,0.0,0.0,2.5665879680852024e-15
2020-04-20,1.0,0.0,0.0,2.5665879680852024e-15
2020-04-21,1.0,0.0,0.0,2.5665879680852024e-15
2020-04-22,1.0,0.0,0.0,2.5665879680852024e-15
2020-04-23,1.0,0.0,0.0,2.5665879680852024e-15
2020-04-24,1.0,0.0,0.0,2.5665879680852024e-15
2020-04-25,1.0,0.0,0.0,2.5665879680852024e-15
2020-04-26,1.0,0.0,0.0,2.5665879680852024e-15
2020-04-27,1.0,0.0,0.0,2.5665879680852024e-15
2020-04-28,1.0,0.0,0.0,2.5665879680852024e-15
2020-04-29,1.0,0.0,0.0,2.5665879680852024e-15
2020-04-30,1.0,0.0,0.0,2.5665879680852024e-15
2020-05-01,0.9999999998662474,0.0,0.0,1.337557665191998e-10
2020-05-02,0.9999999998662474,0.0,0.0,1.337557665191998e-10
2020-05-03,0.9999999998662474,0.0,0.0,1.337557665191998e-10
2020-05-04,0.9999999998662474,0.0,0.0,1.337557665191998e-10
2020-05-05,0.9999999998662474,0.0,0.0,1.337557665191998e-10
2020-05-06,0.9999999998662474,0.0,0.0,1.337557665191998e-10
2020-05-07,0.9999999998662474,0.0,0.0,1.337557665191998e-10
2020-05-08,0.9999999998662474,0.0,0.0,1.337557665191998e-10
2020-05-09,0.9999999998662474,0.0,0.0,1.337557665191998e-10
2020-05-10,0.9999999998662474,0.0,0.0,1.337557665191998e-10
2020-05-11,0.9999999998662474,0.0,0.0,1.337557665191998e-10
2020-05-12,0.9999999998662474,0.0,0.0,1.337557665191998e-10
2020-05-13,0.9999999998662474,0.0,0.0,1.337557665191998e-10
2020-05-14,0.9999999998662474,0.0,0.0,1.337557665191998e-10
2020-05-15,0.9999999998662474,0.0,0.0,1.337557665191998e-10
2020-05-16,0.9999999998662474,0.0,0.0,1.337557665191998e-10
2020-05-17,0.9999999998662474,0.0,0.0,1.337557665191998e-10
2020-05-18,0.9999999998662474,0.0,0.0,1.337557665191998e-10
2020-05-19,0.9999999998662474,0.0,0.0,1.337557665191998e-10
2020-05-20,0.9999999998662474,0.0,0.0,1.337557665191998e-10
2020-05-21,0.9999999998662474,0.0,0.0,1.337557665191998e-10
2020-05-22,0.9999999998662474,0.0,0.0,1.337557665191998e-10
2020-05-23,0.9999999998662474,0.0,0.0,1.337557665191998e-10
2020-05-24,0.9999999998662474,0.0,0.0,1.337557665191998e-10
2020-05-25,0.9999999998662474,0.0,0.0,1.337557665191998e-10
2020-05-26,0.9999999998662474,0.0,0.0,1.337557665191998e-10
2020-05-27,0.9999999998662474,0.0,0.0,1.337557665191998e-10
2020-05-28,0.9999999998662474,0.0,0.0,1.337557665191998e-10
2020-05-29,0.9999999998662474,0.0,0.0,1.337557665191998e-10
2020-05-30,0.9999999998662474,0.0,0.0,1.337557665191998e-10
2020-05-31,0.9999999998662474,0.0,0.0,1.337557665191998e-10
2020-06-01,0.9999999998662474,0.0,0.0,1.337557665191998e-10
2020-06-02,0.9999999998662474,0.0,0.0,1.337557665191998e-10
2020-06-03,0.9999999998662474,0.0,0.0,1.337557665191998e-10
2020-06-04,0.9999999998662474,0.0,0.0,1.337557665191998e-10
2020-06-05,0.9999999998662474,0.0,0.0,1.337557665191998e-10
2020-06-06,0.9999999998662474,0.0,0.0,1.337557665191998e-10
2020-06-07,0.9999999998662474,0.0,0.0,1.337557665191998e-10
2020-06-08,0.9999999998662474,0.0,0.0,1.337557665191998e-10
2020-06-09,0.9999999998662474,0.0,0.0,1.337557665191998e-10
2020-06-10,0.9999999998662474,0.0,0.0,1.337557665191998e-10
2020-06-11,0.9999999998662474,0.0,0.0,1.337557665191998e-10
2020-06-12,0.9999999998662474,0.0,0.0,1.337557665191998e-10
2020-06-13,0.9999999998662474,0.0,0.0,1.337557665191998e-10
2020-06-14,0.9999999998662474,0.0,0.0,1.337557665191998e-10
2020-06-15,0.9999999998662474,0.0,0.0,1.337557665191998e-10
2020-06-16,0.9999999998662474,0.0,0.0,1.337557665191998e-10
2020-06-17,0.9999999998662474,0.0,0.0,1.337557665191998e-10
2020-06-18,0.9999999998662474,0.0,0.0,1.337557665191998e-10
2020-06-19,0.9999999998662474,0.0,0.0,1.337557665191998e-10
2020-06-20,0.9999999998662474,0.0,0.0,1.337557665191998e-10
2020-06-21,0.9999999998662474,0.0,0.0,1.337557665191998e-10
2020-06-22,0.9999999998662474,0.0,0.0,1.337557665191998e-10
2020-06-23,0.9999999998662474,0.0,0.0,1.337557665191998e-10
2020-06-24,0.9999999998662474,0.0,0.0,1.337557665191998e-10
2020-06-25,0.9999999998662474,0.0,0.0,1.337557665191998e-10
2020-06-26,0.9999999998662474,0.0,0.0,1.337557665191998e-10
2020-06-27,0.9999999998662474,0.0,0.0,1.337557665191998e-10
2020-06-28,0.9999999998662474,0.0,0.0,1.337557665191998e-10
2020-06-29,0.9999999998662474,0.0,0.0,1.337557665191998e-10
2020-06-30,0.9999999998662474,0.0,0.0,1.337557665191998e-10
2020-07-01,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-07-02,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-07-03,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-07-04,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-07-05,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-07-06,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-07-07,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-07-08,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-07-09,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-07-10,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-07-11,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-07-12,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-07-13,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-07-14,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-07-15,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-07-16,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-07-17,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-07-18,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-07-19,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-07-20,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-07-21,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-07-22,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-07-23,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-07-24,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-07-25,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-07-26,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-07-27,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-07-28,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-07-29,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-07-30,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-07-31,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-08-01,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-08-02,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-08-03,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-08-04,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-08-05,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-08-06,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-08-07,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-08-08,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-08-09,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-08-10,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-08-11,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-08-12,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-08-13,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-08-14,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-08-15,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-08-16,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-08-17,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-08-18,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-08-19,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-08-20,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-08-21,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-08-22,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-08-23,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-08-24,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-08-25,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-08-26,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-08-27,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-08-28,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-08-29,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-08-30,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-08-31,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-09-01,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-09-02,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-09-03,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-09-04,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-09-05,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-09-06,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-09-07,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-09-08,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-09-09,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-09-10,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-09-11,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-09-12,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-09-13,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-09-14,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-09-15,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-09-16,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-09-17,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-09-18,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-09-19,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-09-20,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-09-21,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-09-22,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-09-23,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-09-24,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-09-25,0.999999999841279,0.0,0.0,1.5871525690114358e-10
2020-09-26,0.999999999841279,0.0,0.0,1.5871525690114358e-10
