indicator_code,indicator_name,date,value,frequency,month
M0,M0货币供应量,2002-12-01,17278.43,m,200212
M0,M0货币供应量,2002-11-01,16346.89,m,200211
M0,M0货币供应量,2002-10-01,16015.18,m,200210
M0,M0货币供应量,2002-09-01,16234.11,m,200209
M0,M0货币供应量,2002-08-01,15713.28,m,200208
M0,M0货币供应量,2002-07-01,15358.29,m,200207
M0,M0货币供应量,2002-06-01,15098.04,m,200206
M0,M0货币供应量,2002-05-01,15243.74,m,200205
M0,M0货币供应量,2002-04-01,15864.91,m,200204
M0,M0货币供应量,2002-03-01,15545.47,m,200203
M0,M0货币供应量,2002-02-01,16642.65,m,200202
M0,M0货币供应量,2002-01-01,16727.06,m,200201
M0,M0货币供应量,2001-12-01,15688.8,m,200112
M0,M0货币供应量,2001-11-01,14780.0,m,200111
M0,M0货币供应量,2001-10-01,14484.61,m,200110
M0,M0货币供应量,2001-09-01,15064.6,m,200109
M0,M0货币供应量,2001-08-01,14370.13,m,200108
M0,M0货币供应量,2001-07-01,14071.62,m,200107
M0,M0货币供应量,2001-06-01,13943.44,m,200106
M0,M0货币供应量,2001-05-01,13942.28,m,200105
M0,M0货币供应量,2001-04-01,14622.99,m,200104
M0,M0货币供应量,2001-03-01,14362.12,m,200103
M0,M0货币供应量,2001-02-01,14910.39,m,200102
M0,M0货币供应量,2001-01-01,17018.98,m,200101
M0,M0货币供应量,2000-12-01,14652.65,m,200012
M0,M0货币供应量,2000-11-01,13877.7,m,200011
M0,M0货币供应量,2000-10-01,13589.45,m,200010
M0,M0货币供应量,2000-09-01,13894.69,m,200009
M0,M0货币供应量,2000-08-01,13378.68,m,200008
M0,M0货币供应量,2000-07-01,13156.47,m,200007
M0,M0货币供应量,2000-06-01,13006.04,m,200006
M0,M0货币供应量,2000-05-01,13075.45,m,200005
M0,M0货币供应量,2000-04-01,13675.5,m,200004
M0,M0货币供应量,2000-03-01,13235.4,m,200003
M0,M0货币供应量,2000-02-01,13983.0,m,200002
M0,M0货币供应量,2000-01-01,16093.9,m,200001
M0,M0货币供应量,1999-12-01,13455.5,m,199912
M0,M0货币供应量,1999-11-01,12483.0,m,199911
M0,M0货币供应量,1999-10-01,12154.0,m,199910
M0,M0货币供应量,1999-09-01,12255.0,m,199909
M0,M0货币供应量,1999-08-01,11395.0,m,199908
M0,M0货币供应量,1999-07-01,11199.0,m,199907
M0,M0货币供应量,1999-06-01,10881.0,m,199906
M0,M0货币供应量,1999-05-01,10889.0,m,199905
M0,M0货币供应量,1999-04-01,11225.0,m,199904
M0,M0货币供应量,1999-03-01,11342.0,m,199903
M0,M0货币供应量,1999-02-01,12784.0,m,199902
M0,M0货币供应量,1999-01-01,11997.0,m,199901
M0,M0货币供应量,1998-12-01,11204.0,m,199812
M0,M0货币供应量,1998-11-01,10671.0,m,199811
M0,M0货币供应量,1998-10-01,10501.3,m,199810
M0,M0货币供应量,1998-09-01,10528.0,m,199809
M0,M0货币供应量,1998-08-01,10129.07,m,199808
M0,M0货币供应量,1998-07-01,10037.4,m,199807
M0,M0货币供应量,1998-06-01,9720.44,m,199806
M0,M0货币供应量,1998-05-01,9984.4,m,199805
M0,M0货币供应量,1998-04-01,10173.0,m,199804
M0,M0货币供应量,1998-03-01,10201.04,m,199803
M0,M0货币供应量,1998-02-01,10886.06,m,199802
M0,M0货币供应量,1998-01-01,13108.4,m,199801
M0,M0货币供应量,1997-12-01,10177.6,m,199712
M0,M0货币供应量,1997-11-01,9784.58,m,199711
M0,M0货币供应量,1997-10-01,9489.0,m,199710
M0,M0货币供应量,1997-09-01,9426.0,m,199709
M0,M0货币供应量,1997-08-01,9327.0,m,199708
M0,M0货币供应量,1997-07-01,9127.0,m,199707
M0,M0货币供应量,1997-06-01,9122.0,m,199706
M0,M0货币供应量,1997-05-01,9066.0,m,199705
M0,M0货币供应量,1997-04-01,9277.0,m,199704
M0,M0货币供应量,1997-03-01,9282.0,m,199703
M0,M0货币供应量,1997-02-01,10080.0,m,199702
M0,M0货币供应量,1997-01-01,11493.0,m,199701
M0,M0货币供应量,1996-12-01,8802.01,m,199612
M0,M0货币供应量,1996-11-01,8705.0,m,199611
M0,M0货币供应量,1996-10-01,8405.0,m,199610
M0,M0货币供应量,1996-09-01,8409.0,m,199609
M0,M0货币供应量,1996-08-01,8093.35,m,199608
M0,M0货币供应量,1996-07-01,7809.31,m,199607
M0,M0货币供应量,1996-06-01,7666.0,m,199606
M0,M0货币供应量,1996-05-01,7706.0,m,199605
M0,M0货币供应量,1996-04-01,7894.94,m,199604
M0,M0货币供应量,1996-03-01,8169.0,m,199603
M0,M0货币供应量,1996-02-01,9301.0,m,199602
M0,M0货币供应量,1996-01-01,8600.0,m,199601
M0,M0货币供应量,1995-12-01,7885.0,m,199512
M0,M0货币供应量,1995-11-01,7733.0,m,199511
M0,M0货币供应量,1995-10-01,7420.06,m,199510
M0,M0货币供应量,1995-09-01,7369.0,m,199509
M0,M0货币供应量,1995-08-01,7242.0,m,199508
M0,M0货币供应量,1995-07-01,7093.0,m,199507
M0,M0货币供应量,1995-06-01,7004.0,m,199506
M0,M0货币供应量,1995-05-01,7046.0,m,199505
M0,M0货币供应量,1995-04-01,7268.0,m,199504
M0,M0货币供应量,1995-03-01,7271.0,m,199503
M0,M0货币供应量,1995-02-01,7765.0,m,199502
M0,M0货币供应量,1995-01-01,9141.0,m,199501
M0,M0货币供应量,1994-12-01,7288.6,m,199412
M0,M0货币供应量,1994-11-01,6802.1,m,199411
M0,M0货币供应量,1994-10-01,6704.8,m,199410
M0,M0货币供应量,1994-09-01,6412.9,m,199409
M0,M0货币供应量,1994-08-01,6062.12,m,199408
M0,M0货币供应量,1994-07-01,5991.97,m,199407
M0,M0货币供应量,1994-06-01,5781.5,m,199406
M0,M0货币供应量,1994-05-01,5811.0,m,199405
M0,M0货币供应量,1994-04-01,5816.9,m,199404
M0,M0货币供应量,1994-03-01,5834.6,m,199403
M0,M0货币供应量,1994-02-01,5851.32,m,199402
M0,M0货币供应量,1994-01-01,5854.67,m,199401
M0,M0货币供应量,1993-12-01,5864.7,m,199312
M0,M0货币供应量,1993-11-01,5425.87,m,199311
M0,M0货币供应量,1993-10-01,5338.1,m,199310
M0,M0货币供应量,1993-09-01,5074.8,m,199309
M0,M0货币供应量,1993-08-01,4957.47,m,199308
M0,M0货币供应量,1993-07-01,4934.0,m,199307
M0,M0货币供应量,1993-06-01,4863.6,m,199306
M0,M0货币供应量,1993-05-01,4693.77,m,199305
M0,M0货币供应量,1993-04-01,4659.8,m,199304
M0,M0货币供应量,1993-03-01,4557.9,m,199303
M0,M0货币供应量,1993-02-01,4456.0,m,199302
M0,M0货币供应量,1993-01-01,4354.1,m,199301
M0,M0货币供应量,1992-12-01,4336.0,m,199212
M0,M0货币供应量,1992-11-01,3989.1,m,199211
M0,M0货币供应量,1992-10-01,3732.59,m,199210
M0,M0货币供应量,1992-09-01,3559.38,m,199209
M0,M0货币供应量,1992-08-01,3387.53,m,199208
M0,M0货币供应量,1992-07-01,3278.63,m,199207
M0,M0货币供应量,1992-06-01,3155.92,m,199206
M0,M0货币供应量,1992-05-01,3111.18,m,199205
M0,M0货币供应量,1992-04-01,3121.2,m,199204
M0,M0货币供应量,1992-03-01,3117.18,m,199203
M0,M0货币供应量,1992-02-01,3274.89,m,199202
M0,M0货币供应量,1992-01-01,3824.24,m,199201
M0,M0货币供应量,1991-12-01,3177.8,m,199112
M0,M0货币供应量,1991-11-01,3002.58,m,199111
M0,M0货币供应量,1991-10-01,2879.34,m,199110
M0,M0货币供应量,1991-09-01,2730.03,m,199109
M0,M0货币供应量,1991-08-01,2632.08,m,199108
M0,M0货币供应量,1991-07-01,2581.1,m,199107
M0,M0货币供应量,1991-06-01,2517.25,m,199106
M0,M0货币供应量,1991-05-01,2486.85,m,199105
M0,M0货币供应量,1991-04-01,2526.81,m,199104
M0,M0货币供应量,1991-03-01,2585.61,m,199103
M0,M0货币供应量,1991-02-01,2815.36,m,199102
M0,M0货币供应量,1991-01-01,2836.7,m,199101
M0,M0货币供应量,1990-12-01,2644.4,m,199012
M0,M0货币供应量,1990-11-01,2490.03,m,199011
M0,M0货币供应量,1990-10-01,2383.23,m,199010
M0,M0货币供应量,1990-09-01,2300.44,m,199009
M0,M0货币供应量,1990-08-01,2178.77,m,199008
M0,M0货币供应量,1990-07-01,2132.06,m,199007
M0,M0货币供应量,1990-06-01,2096.2,m,199006
M0,M0货币供应量,1990-05-01,2090.05,m,199005
M0,M0货币供应量,1990-04-01,2129.69,m,199004
M0,M0货币供应量,1990-03-01,2154.64,m,199003
M0,M0货币供应量,1990-02-01,2287.2,m,199002
M0,M0货币供应量,1990-01-01,2624.6,m,199001
M0,M0货币供应量,1989-12-01,2344.02,m,198912
M0,M0货币供应量,1989-11-01,2201.06,m,198911
M0,M0货币供应量,1989-10-01,2118.14,m,198910
M0,M0货币供应量,1989-09-01,2082.42,m,198909
M0,M0货币供应量,1989-08-01,2080.28,m,198908
M0,M0货币供应量,1989-07-01,2089.25,m,198907
M0,M0货币供应量,1989-06-01,2081.09,m,198906
M0,M0货币供应量,1989-05-01,2036.78,m,198905
M0,M0货币供应量,1989-04-01,2068.58,m,198904
M0,M0货币供应量,1989-03-01,2099.07,m,198903
M0,M0货币供应量,1989-02-01,2255.21,m,198902
M0,M0货币供应量,1989-01-01,2454.97,m,198901
M0,M0货币供应量,1988-12-01,2134.03,m,198812
M0,M0货币供应量,1988-11-01,2027.34,m,198811
M0,M0货币供应量,1988-10-01,1919.06,m,198810
M0,M0货币供应量,1988-09-01,1850.32,m,198809
M0,M0货币供应量,1988-08-01,1736.98,m,198808
M0,M0货币供应量,1988-07-01,1637.71,m,198807
M0,M0货币供应量,1988-06-01,1543.09,m,198806
M0,M0货币供应量,1988-05-01,1466.88,m,198805
M0,M0货币供应量,1988-04-01,1454.34,m,198804
M0,M0货币供应量,1988-03-01,1442.48,m,198803
M0,M0货币供应量,1988-02-01,1552.02,m,198802
M0,M0货币供应量,1988-01-01,1552.82,m,198801
M0,M0货币供应量,1987-12-01,1454.59,m,198712
M0,M0货币供应量,1987-11-01,1372.56,m,198711
M0,M0货币供应量,1987-10-01,1323.7,m,198710
M0,M0货币供应量,1987-09-01,1269.92,m,198709
M0,M0货币供应量,1987-08-01,1198.86,m,198708
M0,M0货币供应量,1987-07-01,1174.91,m,198707
M0,M0货币供应量,1987-06-01,1135.38,m,198706
M0,M0货币供应量,1987-05-01,1123.39,m,198705
M0,M0货币供应量,1987-04-01,1134.54,m,198704
M0,M0货币供应量,1987-03-01,1142.64,m,198703
M0,M0货币供应量,1987-02-01,1199.81,m,198702
M0,M0货币供应量,1987-01-01,1367.99,m,198701
M0,M0货币供应量,1986-12-01,1218.36,m,198612
M0,M0货币供应量,1986-11-01,1108.02,m,198611
M0,M0货币供应量,1986-10-01,1037.06,m,198610
M0,M0货币供应量,1986-09-01,978.62,m,198609
M0,M0货币供应量,1986-08-01,930.46,m,198608
M0,M0货币供应量,1986-07-01,908.77,m,198607
M0,M0货币供应量,1986-06-01,888.46,m,198606
M0,M0货币供应量,1986-05-01,865.06,m,198605
M0,M0货币供应量,1986-04-01,881.55,m,198604
M0,M0货币供应量,1986-03-01,898.79,m,198603
M0,M0货币供应量,1986-02-01,960.27,m,198602
M0,M0货币供应量,1986-01-01,1050.63,m,198601
M0,M0货币供应量,1985-12-01,987.83,m,198512
M0,M0货币供应量,1985-11-01,902.35,m,198511
M0,M0货币供应量,1985-10-01,839.2,m,198510
M0,M0货币供应量,1985-09-01,827.12,m,198509
M0,M0货币供应量,1985-08-01,799.62,m,198508
M0,M0货币供应量,1985-07-01,783.74,m,198507
M0,M0货币供应量,1985-06-01,757.5,m,198506
M0,M0货币供应量,1985-05-01,737.89,m,198505
M0,M0货币供应量,1985-04-01,760.76,m,198504
M0,M0货币供应量,1985-03-01,787.59,m,198503
M0,M0货币供应量,1985-02-01,843.69,m,198502
M0,M0货币供应量,1985-01-01,839.35,m,198501
M0,M0货币供应量,1984-12-01,792.11,m,198412
M0,M0货币供应量,1984-11-01,700.71,m,198411
M0,M0货币供应量,1984-10-01,643.59,m,198410
M0,M0货币供应量,1984-09-01,587.2,m,198409
M0,M0货币供应量,1984-08-01,541.57,m,198408
M0,M0货币供应量,1984-07-01,519.27,m,198407
M0,M0货币供应量,1984-06-01,490.84,m,198406
M0,M0货币供应量,1984-05-01,481.59,m,198405
M0,M0货币供应量,1984-04-01,502.06,m,198404
M0,M0货币供应量,1984-03-01,511.19,m,198403
M0,M0货币供应量,1984-02-01,530.99,m,198402
M0,M0货币供应量,1984-01-01,618.47,m,198401
M0,M0货币供应量,1983-12-01,529.78,m,198312
M0,M0货币供应量,1983-11-01,517.64,m,198311
M0,M0货币供应量,1983-10-01,488.63,m,198310
M0,M0货币供应量,1983-09-01,467.28,m,198309
M0,M0货币供应量,1983-08-01,439.65,m,198308
M0,M0货币供应量,1983-07-01,438.16,m,198307
M0,M0货币供应量,1983-06-01,421.97,m,198306
M0,M0货币供应量,1983-05-01,415.25,m,198305
M0,M0货币供应量,1983-04-01,430.86,m,198304
M0,M0货币供应量,1983-03-01,433.27,m,198303
M0,M0货币供应量,1983-02-01,459.91,m,198302
M0,M0货币供应量,1983-01-01,482.96,m,198301
M0,M0货币供应量,1982-12-01,439.12,m,198212
M0,M0货币供应量,1982-11-01,404.1,m,198211
M0,M0货币供应量,1982-10-01,388.4,m,198210
M0,M0货币供应量,1982-09-01,377.4,m,198209
M0,M0货币供应量,1982-08-01,359.96,m,198208
M0,M0货币供应量,1982-07-01,358.21,m,198207
M0,M0货币供应量,1982-06-01,352.49,m,198206
M0,M0货币供应量,1982-05-01,349.47,m,198205
M0,M0货币供应量,1982-04-01,367.33,m,198204
M0,M0货币供应量,1982-03-01,377.87,m,198203
M0,M0货币供应量,1982-02-01,402.92,m,198202
M0,M0货币供应量,1982-01-01,443.01,m,198201
M0,M0货币供应量,1981-12-01,396.34,m,198112
M0,M0货币供应量,1981-11-01,359.85,m,198111
M0,M0货币供应量,1981-10-01,345.23,m,198110
M0,M0货币供应量,1981-09-01,333.15,m,198109
M0,M0货币供应量,1981-08-01,320.16,m,198108
M0,M0货币供应量,1981-07-01,315.46,m,198107
M0,M0货币供应量,1981-06-01,306.38,m,198106
M0,M0货币供应量,1981-05-01,306.44,m,198105
M0,M0货币供应量,1981-04-01,318.04,m,198104
M0,M0货币供应量,1981-03-01,325.62,m,198103
M0,M0货币供应量,1981-02-01,349.86,m,198102
M0,M0货币供应量,1981-01-01,415.03,m,198101
M0,M0货币供应量,1980-12-01,346.2,m,198012
M0,M0货币供应量,1980-11-01,309.0,m,198011
M0,M0货币供应量,1980-10-01,285.84,m,198010
M0,M0货币供应量,1980-09-01,274.35,m,198009
M0,M0货币供应量,1980-08-01,259.97,m,198008
M0,M0货币供应量,1980-07-01,251.71,m,198007
M0,M0货币供应量,1980-06-01,243.3,m,198006
M0,M0货币供应量,1980-05-01,243.13,m,198005
M0,M0货币供应量,1980-04-01,254.07,m,198004
M0,M0货币供应量,1980-03-01,261.49,m,198003
M0,M0货币供应量,1980-02-01,279.18,m,198002
M0,M0货币供应量,1980-01-01,300.41,m,198001
M0,M0货币供应量,1979-12-01,267.71,m,197912
M0,M0货币供应量,1979-11-01,235.13,m,197911
M0,M0货币供应量,1979-10-01,220.9,m,197910
M0,M0货币供应量,1979-09-01,225.57,m,197909
M0,M0货币供应量,1979-08-01,215.35,m,197908
M0,M0货币供应量,1979-07-01,212.96,m,197907
M0,M0货币供应量,1979-06-01,208.71,m,197906
M0,M0货币供应量,1979-05-01,209.0,m,197905
M0,M0货币供应量,1979-04-01,217.33,m,197904
M0,M0货币供应量,1979-03-01,219.02,m,197903
M0,M0货币供应量,1979-02-01,228.36,m,197902
M0,M0货币供应量,1979-01-01,257.22,m,197901
M0,M0货币供应量,1978-12-01,212.03,m,197812
M0,M0货币供应量,1978-11-01,190.54,m,197811
M0,M0货币供应量,1978-10-01,185.24,m,197810
M0,M0货币供应量,1978-09-01,188.27,m,197809
M0,M0货币供应量,1978-08-01,182.12,m,197808
M0,M0货币供应量,1978-07-01,181.02,m,197807
M0,M0货币供应量,1978-06-01,178.46,m,197806
M0,M0货币供应量,1978-05-01,182.17,m,197805
M0,M0货币供应量,1978-04-01,192.63,m,197804
M0,M0货币供应量,1978-03-01,194.86,m,197803
M0,M0货币供应量,1978-02-01,205.89,m,197802
M0,M0货币供应量,1978-01-01,229.59,m,197801
PMI,制造业PMI,2025-11-01,49.4,m,
PMI,制造业PMI,2025-10-01,50.1,m,
PMI,制造业PMI,2025-09-01,50.6,m,
PMI,制造业PMI,2025-08-01,49.2,m,
PMI,制造业PMI,2025-07-01,49.5,m,
PMI,制造业PMI,2025-06-01,50.4,m,
PMI,制造业PMI,2025-05-01,50.2,m,
PMI,制造业PMI,2025-04-01,49.4,m,
PMI,制造业PMI,2025-03-01,50.0,m,
PMI,制造业PMI,2025-02-01,49.9,m,
PMI,制造业PMI,2025-01-01,49.1,m,
PMI,制造业PMI,2024-12-01,51.4,m,
PMI,制造业PMI,2024-11-01,50.8,m,
PMI,制造业PMI,2024-10-01,49.5,m,
PMI,制造业PMI,2024-09-01,51.1,m,
PMI,制造业PMI,2024-08-01,50.0,m,
PMI,制造业PMI,2024-07-01,50.1,m,
PMI,制造业PMI,2024-06-01,49.5,m,
PMI,制造业PMI,2024-05-01,49.4,m,
PMI,制造业PMI,2024-04-01,50.5,m,
PMI,制造业PMI,2024-03-01,51.8,m,
PMI,制造业PMI,2024-02-01,50.0,m,
PMI,制造业PMI,2024-01-01,50.1,m,
PMI,制造业PMI,2023-12-01,49.4,m,
PMI,制造业PMI,2023-09-01,51.3,m,
PMI,制造业PMI,2023-08-01,51.0,m,
PMI,制造业PMI,2023-05-01,50.8,m,
PMI,制造业PMI,2023-04-01,49.8,m,
PMI,制造业PMI,2023-03-01,51.9,m,
PMI,制造业PMI,2023-02-01,51.3,m,
PMI,制造业PMI,2023-01-01,50.9,m,
PMI,制造业PMI,2022-12-01,46.9,m,
PMI,制造业PMI,2022-11-01,48.8,m,
PMI,制造业PMI,2022-10-01,49.5,m,
PMI,制造业PMI,2022-08-01,52.3,m,
PMI,制造业PMI,2022-07-01,51.4,m,
PMI,制造业PMI,2022-06-01,50.9,m,
PMI,制造业PMI,2022-05-01,50.2,m,
PMI,制造业PMI,2022-04-01,48.4,m,
PMI,制造业PMI,2022-03-01,49.3,m,
PMI,制造业PMI,2022-02-01,51.8,m,
PMI,制造业PMI,2022-01-01,50.2,m,
PMI,制造业PMI,2021-12-01,51.1,m,
PMI,制造业PMI,2021-11-01,51.4,m,
PMI,制造业PMI,2021-10-01,49.7,m,
PMI,制造业PMI,2021-09-01,49.7,m,
PMI,制造业PMI,2021-07-01,51.4,m,
PMI,制造业PMI,2021-06-01,52.2,m,
PMI,制造业PMI,2021-04-01,50.8,m,
PMI,制造业PMI,2021-03-01,50.8,m,
PMI,制造业PMI,2021-02-01,50.5,m,
PMI,制造业PMI,2021-01-01,52.3,m,
PMI,制造业PMI,2020-12-01,50.5,m,
PMI,制造业PMI,2020-07-01,51.6,m,
PMI,制造业PMI,2020-05-01,51.8,m,
PMI,制造业PMI,2020-04-01,52.9,m,
PMI,制造业PMI,2020-03-01,52.0,m,
PMI,制造业PMI,2020-02-01,37.6,m,
PMI,制造业PMI,2020-01-01,50.5,m,
PMI,制造业PMI,2019-12-01,51.4,m,
PMI,制造业PMI,2019-11-01,51.1,m,
PMI,制造业PMI,2019-10-01,50.8,m,
PMI,制造业PMI,2019-09-01,50.5,m,
PMI,制造业PMI,2019-01-01,49.6,m,
PMI,制造业PMI,2018-12-01,49.1,m,
PMI,制造业PMI,2018-07-01,52.4,m,
PMI,制造业PMI,2018-06-01,51.8,m,
PMI,制造业PMI,2018-05-01,52.7,m,
PMI,制造业PMI,2018-03-01,53.1,m,
PMI,制造业PMI,2018-02-01,50.5,m,
PMI,制造业PMI,2018-01-01,52.7,m,
PMI,制造业PMI,2017-12-01,52.4,m,
PMI,制造业PMI,2017-09-01,53.4,m,
PMI,制造业PMI,2017-05-01,53.8,m,
PMI,制造业PMI,2017-04-01,52.2,m,
PMI,制造业PMI,2016-11-01,53.2,m,
PMI,制造业PMI,2016-10-01,51.7,m,
PMI,制造业PMI,2016-09-01,50.8,m,
PMI,制造业PMI,2016-01-01,57.8,m,
PMI,制造业PMI,2015-12-01,54.4,m,
PMI,制造业PMI,2015-11-01,53.4,m,
SHIBORON,Shibor隔夜利率,2025-12-29,1.248,d,
SHIBORON,Shibor隔夜利率,2025-12-26,1.258,d,
SHIBORON,Shibor隔夜利率,2025-12-25,1.262,d,
SHIBORON,Shibor隔夜利率,2025-12-24,1.267,d,
SHIBORON,Shibor隔夜利率,2025-12-23,1.272,d,
SHIBORON,Shibor隔夜利率,2025-12-22,1.272,d,
SHIBORON,Shibor隔夜利率,2025-12-19,1.2733,d,
SHIBORON,Shibor隔夜利率,2025-12-18,1.273,d,
SHIBORON,Shibor隔夜利率,2025-12-17,1.275,d,
SHIBORON,Shibor隔夜利率,2025-12-16,1.276,d,
SHIBORON,Shibor隔夜利率,2025-12-15,1.274,d,
SHIBORON,Shibor隔夜利率,2025-12-12,1.279,d,
SHIBORON,Shibor隔夜利率,2025-12-11,1.283,d,
SHIBORON,Shibor隔夜利率,2025-12-10,1.298,d,
